"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Billy McKinney","Blue Jays","29","121","108","26","6","1","5","15","15","10","29","1","1","0","",".239",".308",".440",".749",".315","","95","0.0","-0.1","","-0.7","-2.2","0.1","","999.0","15654"
"Yusniel Diaz","Orioles","31","125","111","28","5","1","4","14","14","11","26","1","2","1","",".251",".319",".408",".728",".310","","90","0.0","0.0","","-1.5","-1.5","0.1","","999.0","sa912848"
"Randy Arozarena","","11","47","42","11","2","0","1","5","5","3","10","1","2","1","",".256",".322",".410",".732",".312","","97","0.0","0.3","","-0.2","-0.2","0.1","","598.0","19290"
"Clint Frazier","Yankees","36","137","123","30","7","0","6","17","18","10","35","1","2","1","",".247",".309",".444",".753",".316","","96","0.0","-1.1","","-0.7","-2.9","0.1","","567.7","15983"
"Austin Slater","Giants","36","149","131","33","7","1","3","16","15","14","40","2","2","1","",".251",".333",".388",".721",".311","","94","0.2","-0.2","","-1.0","-2.5","0.1","","999.0","16153"
"Bradley Zimmer","","21","87","78","18","4","0","2","10","10","7","28","1","2","1","",".230",".302",".383",".684",".293","","76","0.3","0.4","","-2.4","0.5","0.1","","599.7","16221"
"Billy Hamilton","","42","174","157","36","6","2","1","15","13","14","41","1","10","3","",".227",".293",".311",".604",".265","","64","1.6","1.6","","-6.7","2.3","0.1","","589.7","10199"
"Kyle Lewis","Mariners","113","465","423","99","21","1","15","46","50","34","134","3","3","1","",".234",".294",".393",".687",".292","","83","0.5","-0.3","","-9.4","-5.9","0.1","","541.0","19508"
"Ben Zobrist","","23","98","86","22","5","0","2","11","9","10","15","1","1","0","",".261",".342",".389",".731",".317","","95","-0.2","-0.1","","-0.8","-1.5","0.1","","999.0","7435"
"Dwight Smith Jr.","Orioles","58","238","213","55","11","1","8","26","28","19","47","2","3","1","",".259",".324",".426",".750",".319","","96","-0.1","-2.2","","-1.3","-6.2","0.1","","999.0","13473"
"Jonathan Davis","Blue Jays","28","113","100","23","5","1","2","12","11","9","28","2","3","1","",".227",".304",".359",".663",".288","","77","0.1","-0.3","","-3.3","0.2","0.1","","999.0","15104"
"Dylan Moore","Mariners","18","71","64","14","3","0","2","7","7","5","18","1","3","1","",".222",".291",".363",".654",".281","","76","0.1","-0.1","","-2.1","0.5","0.1","","600.5","18042"
"Ryan McBroom","Royals","60","246","223","57","12","0","7","27","28","18","65","3","1","1","",".255",".315",".410",".725",".308","","88","-0.1","0.1","","-3.7","-4.1","0.1","","600.5","16524"
"Steven Duggar","","34","141","127","31","7","1","2","13","13","11","40","1","2","1","",".242",".306",".360",".666",".288","","79","0.2","-0.4","","-3.8","0.1","0.1","","600.8","17719"
"Harold Ramirez","Marlins","33","137","127","35","7","1","3","14","15","6","27","2","1","1","",".276",".317",".420",".736",".311","","94","0.1","-0.3","","-1.0","-2.7","0.1","","599.4","14387"
"Ben Gamel","Brewers","48","192","169","44","10","1","4","20","20","18","47","2","2","1","",".259",".335",".390",".725",".312","","89","0.5","-0.4","","-2.2","-3.2","0.1","","999.0","12160"
"Scott Heineman","","29","120","108","28","5","1","3","13","13","9","30","1","2","1","",".258",".322",".396",".718",".308","","82","-0.1","-0.4","","-2.9","-0.6","0.1","","999.0","14453"
"Jake Marisnick","Mets","72","285","258","56","12","1","10","30","33","18","90","5","7","3","",".218",".279",".391",".670",".284","","77","1.0","0.0","","-7.5","-1.1","0.1","","594.4","11339"
"Jaylin Davis","Giants","34","137","124","30","5","0","5","14","16","10","39","2","2","1","",".241",".304",".412",".716",".303","","89","0.1","-0.1","","-2.0","-1.8","0.1","","600.4","19552"
"LaMonte Wade","","6","27","23","6","1","0","1","3","3","3","5","0","0","0","",".257",".345",".382",".727",".316","","95","0.0","-0.3","","-0.1","-0.2","0.1","","999.0","18126"
"Josh VanMeter","Reds","13","55","49","12","3","0","2","7","6","5","11","0","1","1","",".250",".322",".427",".749",".318","","92","0.0","0.1","","-0.6","-0.6","0.1","","599.7","15170"
"Daniel Johnson","","8","34","31","8","2","0","1","4","4","2","8","0","1","0","",".264",".317",".439",".756",".318","","93","0.0","0.0","","-0.3","-0.4","0.0","","999.0","sa918018"
"Adam Duvall","Braves","36","148","133","31","7","1","7","18","21","11","39","2","1","0","",".232",".299",".457",".756",".314","","91","0.3","0.2","","-1.6","-2.7","0.0","","598.7","10950"
"Tyler Wade","Yankees","32","128","116","27","5","1","2","14","12","10","31","1","4","2","",".237",".301",".348",".649",".281","","72","0.3","-0.6","","-4.2","0.1","0.0","","600.4","15730"
"Jay Bruce","Phillies","61","255","230","54","12","1","14","32","38","21","63","1","1","1","",".234",".300",".474",".774",".321","","96","-0.4","-1.1","","-1.8","-6.1","0.0","","578.4","9892"
"Brian Goodwin","Angels","91","365","327","75","17","1","11","40","42","30","105","3","6","2","",".231",".299",".394",".693",".295","","84","0.2","-0.8","","-7.4","-5.1","0.0","","586.5","12858"
"Ryan McKenna","","10","40","36","9","2","0","1","4","4","3","9","0","1","0","",".240",".307",".360",".667",".288","","75","0.0","0.0","","-1.2","0.2","0.0","","999.0","sa875055"
"Alex Kirilloff","Twins","5","20","18","5","1","0","1","2","2","1","4","0","0","0","",".276",".320",".431",".751",".317","","95","0.0","0.0","","-0.1","-0.2","0.0","","999.0","sa917929"
"Brent Rooker","Twins","3","13","12","3","1","0","1","2","2","1","4","0","0","0","",".244",".312",".447",".759",".319","","97","0.0","0.0","","0.0","-0.2","0.0","","999.0","sa3003172"
"Tim Lopes","Mariners","23","93","84","21","4","0","1","9","8","7","19","1","4","2","",".251",".307",".353",".660",".286","","79","0.1","-0.1","","-2.4","-0.7","0.0","","599.3","14137"
"Yairo Munoz","Red Sox","5","20","18","5","1","0","1","2","2","1","4","0","1","0","",".260",".310",".407",".716",".303","","82","0.0","0.0","","-0.4","0.0","0.0","","999.0","16313"
"Nicky Delmonico","White Sox","5","20","18","4","1","0","1","2","2","2","5","0","0","0","",".236",".318",".418",".735",".312","","95","0.0","-0.1","","-0.1","-0.4","0.0","","999.0","13157"
"Mason Williams","Orioles","8","33","30","8","1","0","1","3","3","2","7","0","0","0","",".268",".318",".393",".711",".303","","86","0.0","-0.5","","-0.6","-0.4","0.0","","999.0","11859"
"Andrew Velazquez","Orioles","37","154","142","34","6","1","4","16","16","9","40","1","5","2","",".239",".286",".373",".659",".281","","71","0.2","-0.6","","-5.6","0.3","0.0","","999.0","14196"
"Derek Dietrich","","17","69","60","14","3","0","3","8","9","5","18","3","0","0","",".238",".322",".440",".762",".322","","94","0.0","0.2","","-0.5","-1.5","0.0","","600.6","10542"
"Austin Dean","","3","13","12","3","1","0","0","1","2","1","3","0","0","0","",".269",".320",".443",".763",".321","","100","0.0","-0.1","","0.0","-0.3","0.0","","999.0","18288"
"Jason Martin","","16","68","62","16","3","0","2","7","8","5","15","0","1","1","",".256",".309",".415",".724",".306","","88","0.0","0.0","","-1.0","-1.0","0.0","","999.0","16429"
"Eric Filia","Mariners","3","13","12","3","1","0","0","1","1","1","2","0","0","0","",".260",".336",".368",".703",".304","","91","0.0","0.0","","-0.1","-0.2","0.0","","999.0","sa827359"
"Abraham Almonte","","10","40","35","8","2","0","1","4","4","4","10","0","1","0","",".230",".311",".387",".698",".300","","85","0.0","-0.3","","-0.8","-0.4","0.0","","999.0","5486"
"Hernan Perez","","6","27","25","6","1","0","1","3","3","1","6","0","1","0","",".249",".291",".404",".694",".293","","78","0.0","-0.2","","-0.7","0.0","0.0","","999.0","5751"
"Cedric Mullins II","","10","40","37","9","2","0","1","4","4","3","7","0","1","0","",".239",".296",".378",".674",".288","","75","0.1","-0.2","","-1.2","-0.1","0.0","","581.7","17929"
"Cesar Puello","","2","7","6","2","0","0","0","1","1","1","2","0","0","0","",".255",".332",".389",".722",".312","","88","0.0","0.1","","-0.1","0.0","0.0","","999.0","7216"
"Daz Cameron","","3","13","12","3","1","0","0","1","1","1","4","0","0","0","",".226",".297",".369",".667",".287","","75","0.0","0.0","","-0.4","0.1","0.0","","999.0","sa874736"
"Tim Locastro","Diamondbacks","39","164","146","36","8","1","3","18","15","9","31","7","6","2","",".250",".320",".374",".694",".301","","83","0.6","-0.2","","-3.2","-2.0","0.0","","600.9","15124"
"Brian O'Grady","","2","7","6","1","0","0","0","1","1","1","2","0","0","0","",".222",".296",".404",".701",".297","","86","0.0","0.1","","-0.1","0.0","0.0","","600.5","16729"
"Guillermo Heredia","Pirates","70","283","250","63","13","1","5","28","27","23","55","5","4","2","",".254",".327",".371",".699",".304","","86","0.3","-1.3","","-4.8","-4.3","0.0","","999.0","18721"
"Kean Wong","","3","13","12","3","1","0","0","1","1","1","3","0","0","0","",".251",".304",".356",".660",".284","","76","0.0","0.0","","-0.4","0.1","0.0","","999.0","15994"
"Luke Raley","","3","13","12","3","1","0","0","2","2","1","4","0","0","0","",".248",".304",".407",".711",".301","","85","0.0","0.0","","-0.3","-0.2","0.0","","999.0","sa918048"
"Daniel Palka","White Sox","6","27","24","5","1","0","1","3","4","2","8","0","0","0","",".226",".300",".436",".736",".308","","93","0.0","-0.3","","-0.3","-0.7","0.0","","999.0","14897"
"Trey Mancini","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".271",".337",".482",".819",".343","","112","0.0","0.0","","0.0","0.0","0.0","","226.8","15149"
"Franklin Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".256",".330",".467",".797",".335","","107","0.0","0.0","","0.0","0.0","0.0","","999.0","3255"
"Cooper Hummel","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".315",".380",".695",".301","","82","0.0","0.0","","0.0","0.0","0.0","","999.0","sa918412"
"Cristian Pache","","6","27","25","6","1","0","1","3","3","2","6","0","0","0","",".253",".298",".390",".688",".292","","76","0.0","0.0","","-0.8","0.0","0.0","","593.0","sa916722"
"John Jaso","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".311",".370",".681",".295","","80","0.0","0.0","","0.0","0.0","0.0","","999.0","5887"
"Seth Beer","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".260",".322",".443",".765",".321","","96","0.0","0.0","","0.0","0.0","0.0","","600.8","sa3006658"
"Trevor Larnach","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".265",".324",".414",".737",".313","","93","0.0","0.0","","0.0","0.0","0.0","","600.6","sa3008376"
"Jarred Kelenic","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".299",".421",".720",".304","","92","0.0","0.0","","0.0","0.0","0.0","","585.3","sa3007741"
"Yadiel Hernandez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".265",".332",".430",".762",".322","","95","0.0","0.0","","0.0","0.0","0.0","","999.0","sa724030"
"Austin Listi","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".313",".415",".728",".309","","88","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3004170"
"Justin Williams","","3","13","12","3","1","0","0","1","2","1","3","0","0","0","",".249",".302",".404",".707",".299","","85","0.0","0.0","","-0.3","-0.2","0.0","","999.0","15490"
"Jarren Duran","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".281",".327",".408",".735",".313","","89","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3006786"
"Troy Stokes Jr.","","2","7","6","1","0","0","0","1","1","1","2","0","0","0","",".230",".306",".391",".696",".299","","83","0.0","0.0","","-0.1","-0.1","0.0","","999.0","sa828871"
"Chas McCormick","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".317",".379",".696",".300","","88","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3004174"
"Dustin Fowler","","3","13","12","3","1","0","0","1","2","1","3","0","0","0","",".240",".281",".397",".678",".286","","79","0.0","0.1","","-0.4","-0.1","0.0","","999.0","17098"
"Ka'ai Tom","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".315",".417",".733",".310","","88","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875069"
"Dilson Herrera","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".295",".411",".706",".298","","82","0.0","0.0","","0.0","0.0","0.0","","999.0","14335"
"Drew Ferguson","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".321",".360",".681",".297","","86","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875766"
"Colby Rasmus","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".298",".434",".731",".307","","89","0.0","0.0","","0.0","0.0","0.0","","999.0","9893"
"Trey Harris","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".269",".316",".415",".731",".310","","88","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3006876"
"Trenton Brooks","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".254",".309",".406",".715",".304","","84","0.0","0.0","","0.0","0.0","0.0","","999.0","sa873268"
"Jacob Robson","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".318",".381",".698",".300","","84","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658804"
"Josh Palacios","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".313",".378",".691",".297","","83","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829562"
"Zach Reks","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".302",".398",".701",".299","","86","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3004166"
"Garrett Hampson","Rockies","60","243","221","60","11","2","5","27","26","18","51","1","11","4","",".271",".328",".404",".732",".313","","77","0.9","-0.4","","-6.6","-1.3","0.0","","208.3","19262"
"Jose Pirela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".255",".307",".406",".713",".301","","85","0.0","0.0","","0.0","0.0","0.0","","999.0","5485"
"Travis Jones","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".317",".373",".690",".298","","82","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829805"
"Ryan Boldt","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".297",".381",".678",".290","","81","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738262"
"Lonnie Chisenhall","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".304",".394",".698",".297","","81","0.0","0.0","","0.0","0.0","0.0","","999.0","7571"
"Jordan George","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".324",".360",".684",".299","","83","0.0","0.0","","0.0","0.0","0.0","","999.0","sa876211"
"Dorssys Paulino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".298",".349",".647",".281","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa659464"
"Andrew Toles","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".294",".404",".698",".294","","83","0.0","0.0","","0.0","0.0","0.0","","999.0","13414"
"Forrest Wall","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".299",".360",".659",".284","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","sa828682"
"Leonys Martin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".295",".380",".675",".289","","76","0.0","0.0","","0.0","0.0","0.0","","999.0","11846"
"Christian Marrero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".317",".372",".689",".299","","83","0.0","0.0","","0.0","0.0","0.0","","999.0","sa326115"
"Jason Krizan","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".307",".363",".670",".290","","81","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546842"
"Ramon Flores","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".328",".366",".694",".301","","85","0.0","0.0","","0.0","0.0","0.0","","999.0","11165"
"Brandon Marsh","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".309",".363",".672",".289","","80","0.0","0.0","","0.0","0.0","0.0","","599.2","sa917944"
"Jabari Blash","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".316",".405",".721",".309","","90","0.0","0.0","","0.0","0.0","0.0","","999.0","11247"
"Justin Toerner","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".315",".367",".683",".295","","83","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3006735"
"Trey Amburgey","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".282",".412",".694",".291","","79","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875629"
"Vince Fernandez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".318",".450",".768",".322","","83","0.0","0.0","","0.0","0.0","0.0","","999.0","sa873990"
"Khalil Lee","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".314",".363",".676",".294","","79","0.0","0.0","","0.0","0.0","0.0","","600.8","sa917996"
"Denard Span","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".249",".319",".401",".720",".308","","89","0.0","0.0","","0.0","0.0","0.0","","999.0","8347"
