"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Amado Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".209",".248",".457",".199","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877349"
"Melvin Jimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".220",".229",".449",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872557"
"Ryan Kreidler","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".211",".236",".447",".196","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010587"
"Matt Morales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".216",".233",".449",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876379"
"Ricky Martinez","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".224",".237",".461",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009885"
"Daniel Hinojosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".216",".236",".453",".200","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509451"
"Josue Huma","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".220",".236",".456",".202","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003379"
"AJ Lee","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".202",".226",".427",".189","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010146"
"Jared Triolo","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".217",".239",".456",".199","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010272"
"Derwin Barreto","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".224",".248",".472",".207","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005522"
"Bryson Stott","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".215",".247",".462",".202","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011443"
"Samuel Castro","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".216",".221",".437",".195","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877486"
"Oliver Pascual","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".213",".237",".450",".197","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828196"
"Jeff Houghtby","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".212",".228",".440",".195","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1054552"
"Noelvi Marte","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".198",".228",".426",".186","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008745"
"Devin Hairston","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".224",".231",".455",".202","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915575"
"Jose Reyes","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".214",".247",".461",".201","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa924090"
"Yeison Coca","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".216",".244",".460",".201","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917075"
"Pedro Martinez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".216",".237",".453",".199","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005795"
"Jose Rodriguez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".195",".239",".434",".188","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005788"
"Yorkislandy Alvarez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".214",".222",".436",".193","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009570"
"Jesus Valdez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".209",".240",".449",".196","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005492"
"Angel Martinez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".215",".232",".447",".197","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008762"
"Juan Pascal","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".221",".236",".457",".202","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917155"
"Chris Seise","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".217",".250",".467",".203","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004142"
"Cesar Calderon","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".202",".237",".439",".191","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009344"
"Zack Kone","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".217",".222",".439",".195","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008293"
"Luis Arcendo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".212",".226",".438",".193","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003281"
"Maikel Garcia","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".212",".225",".437",".192","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003246"
"Nonie Williams","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".205",".209",".413",".186","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917984"
"J.T. Arruda","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".222",".229",".451",".200","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010036"
"Marcos Rivera","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".199",".239",".438",".190","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872509"
"Luis Garcia","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".217",".229",".446",".198","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007295"
"Kevin Santiago","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".197",".217",".414",".183","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876308"
"Edgar Martinez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".212",".220",".432",".191","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005790"
"Yomar Valentin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".212",".222",".434",".192","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875244"
"Jesus Bastidas","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".204",".221",".426",".188","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916969"
"Luis Santos","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".203",".222",".425",".187","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005080"
"Sergio Alcantara","","5","20","18","4","1","0","0","2","2","2","4","0","0","0","",".239",".302",".312",".614",".271","","64","0.0","0.0","","-0.9","0.1","0.0","","999.0","sa739641"
"Luis Curbelo","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".194",".229",".423",".185","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918086"
"Dereck Salom","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".202",".210",".412",".183","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005925"
"Drew Fregia","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".203",".230",".433",".190","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008295"
"Ronaldo Urdaneta","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".197",".216",".413",".182","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917292"
"Julio Carreras","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".229",".271",".500",".217","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005598"
"Abiezel Ramirez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".198",".214",".412",".182","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003282"
"Cameron Cannon","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".206",".236",".442",".193","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011467"
"Leonardo Jimenez","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".204",".218",".422",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006891"
"Danienger Perez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".199",".224",".423",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872563"
"Eddy Diaz","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".234",".259",".493",".215","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004979"
"Ariel Montesino","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".214",".232",".445",".195","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa745012"
"Wilber Sanchez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".201",".209",".410",".182","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008941"
"Jose Sanchez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".219",".225",".444",".197","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004382"
"Francisco Acuna","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".209",".224",".433",".191","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003291"
"Marco Luciano","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".198",".227",".425",".187","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010022"
"Luis Sena","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".206",".218",".424",".187","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010885"
"Franklin Soto","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".205",".221",".426",".188","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003328"
"Osleivis Basabe","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".215",".239",".453",".198","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006594"
"Ethan Paul","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".207",".224",".431",".190","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011423"
"Jose Tena","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".205",".232",".437",".190","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005482"
"Julio Garcia","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".207",".239",".446",".194","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa837670"
"Ezequiel Tovar","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".232",".258",".490",".214","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008239"
"Jefrey Souffront","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".202",".225",".427",".188","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872529"
"Jim Caceres","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".199",".221",".420",".185","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005752"
"Antoni Flores","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".209",".219",".428",".190","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005489"
"Antonio Pinero","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".204",".241",".445",".193","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917079"
"Isaac De Leon","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".204",".212",".416",".184","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008784"
"Jean Carmona","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".201",".219",".420",".185","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003340"
"Clay Fisher","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".196",".228",".423",".185","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009865"
"Makesiondon Kelkboom","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".200",".228",".429",".188","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002849"
"Andre Colon","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".206",".221",".428",".189","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004511"
"Sander Mora","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".208",".207",".415",".185","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006578"
"Alvaro Gonzalez","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".200",".217",".416",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005715"
"Jeremiah Jackson","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".181",".230",".411",".178","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007740"
"Luis Rubio","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".212",".218",".430",".191","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008797"
"Dalvy Rosario","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".195",".225",".420",".183","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005712"
"Yoneiry Acevedo","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".201",".212",".413",".183","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005909"
"Jordy Barley","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".194",".232",".425",".185","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004148"
"Juan Bidau","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".213",".228",".441",".194","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003414"
"Yerdel Vargas","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".190",".207",".397",".176","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003184"
"Juan Jerez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".198",".230",".428",".186","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008892"
"Offerman Collado","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".205",".211",".416",".185","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa745014"
"Viandel Pena","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".212",".221",".433",".192","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005775"
"Alexander Vargas","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".194",".215",".409",".180","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008851"
"Amador Arias","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".187",".211",".398",".175","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003216"
"Julio Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".205",".207",".412",".184","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003967"
"Yorbin Ceuta","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".191",".207",".398",".175","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa956378"
"Jecorrah Arnold","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".202",".219",".421",".186","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004508"
"Nate Fassnacht","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".203",".224",".427",".188","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010594"
"Aiverson Rodriguez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".226",".253",".480",".209","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008824"
"Fabian Pertuz","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".201",".226",".427",".187","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005500"
"Jake Hoover","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".213",".218",".431",".192","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010280"
"Yoander Rivero","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".207",".226",".433",".190","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008782"
"Ronny Brito","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".192",".213",".404",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917329"
"Ghordy Santos","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".198",".209",".406",".181","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003331"
"Juan Pineda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".197",".218",".416",".183","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872798"
"Yhostin Chirinos","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".195",".216",".411",".180","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005521"
"Roberto Chirinos","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".188",".220",".408",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005484"
"Rafael Morel","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".201",".224",".425",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009534"
"Deivis Nadal","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".202",".217",".419",".184","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008879"
"Borinquen Mendez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".196",".207",".403",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919019"
"Dionys Vallejo","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".191",".211",".402",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007058"
"Victor Ngoepe","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".199",".213",".413",".182","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa920171"
"Cam Devanney","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".200",".228",".428",".188","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170010"
"Samil Polanco","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".190",".212",".402",".175","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006676"
"Omar Florentino","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".198",".212",".409",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008758"
"Jhoan Paulino","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".186",".206",".393",".172","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005563"
"Cesar Berbesi","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".196",".203",".399",".177","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008740"
"Elvis Peralta","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".188",".201",".389",".172","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170420"
"Edidson Rojas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".211",".409",".181","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003427"
"Wilmin Candelario","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".195",".216",".411",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008834"
"Hector Martinez","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".197",".205",".402",".179","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002845"
"Emir Velasquez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".209",".220",".430",".190","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003355"
"Mateo Gil","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".194",".216",".409",".180","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007050"
"Alejandro Pie","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".188",".201",".389",".171","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008754"
"Deury Carrasco","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".188",".199",".387",".172","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003330"
"Cesar Aponte","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".190",".198",".388",".172","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009312"
"Yeison Santana","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".198",".210",".408",".180","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005730"
"Yerjeni Perez","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".194",".209",".403",".178","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003269"
"Jose Salas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".193",".216",".409",".180","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871446"
"Federico Polanco","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".194",".203",".397",".175","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005571"
"Darlyn Del Villar","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".196",".206",".402",".178","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005724"
"Darimel Mora","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".189",".201",".390",".172","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008861"
"Luis Verdugo","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".194",".224",".418",".182","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006888"
"Kennard McDowell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".193",".212",".405",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005236"
"Quincy McAfee","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".202",".221",".423",".186","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1159899"
"Jose Rivero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".196",".206",".402",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872802"
"Nestor Heredia","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".193",".222",".416",".182","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005626"
"Yoan Bravo","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".194",".197",".391",".175","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008829"
"Moises Bello","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".193",".212",".404",".178","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa833333"
"Angel Rojas","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".186",".208",".394",".173","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005578"
"Junior Paniagua","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".204",".220",".424",".187","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008875"
"Angel Geraldo","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".200",".224",".424",".185","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008891"
"Luis Avila","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".193",".211",".404",".177","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917198"
"Eddys Leonard","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".188",".210",".398",".175","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005554"
"Joab Gonzalez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".193",".214",".407",".179","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010016"
"Zac Ching","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".190",".205",".395",".175","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169881"
"Franly Mallen","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".191",".211",".401",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827978"
"Keyber Rodriguez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".198",".227",".425",".186","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005488"
"Ildemaro Escalona","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".192",".206",".398",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917005"
"Junior Sanquintin","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".190",".215",".406",".178","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010863"
"Ronal Reynoso","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".189",".202",".392",".173","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872842"
"Hector Leon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".192",".207",".398",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005553"
"Bryan Torres","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".195",".200",".395",".175","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002858"
"Luis Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".194",".200",".393",".175","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917091"
"Marshawn Taylor","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".191",".205",".397",".175","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006845"
"Yenci Pena","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".199",".220",".419",".184","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003238"
