"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Colton Plaia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".253",".291",".544",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658920"
"Nick Fortes","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".248",".281",".529",".232","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006714"
"Ryan Hanigan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".270",".307",".577",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","4952"
"Rafael Marchan","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".260",".286",".546",".238","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917160"
"Sharif Othman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".246",".293",".539",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa578858"
"Colby Fitch","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".260",".276",".536",".238","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915614"
"Carlos Ruiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".280",".304",".583",".258","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","2579"
"Zacrey Law","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".239",".273",".512",".224","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829413"
"John Jones","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".244",".262",".505",".224","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006852"
"Tyler Alamo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".239",".305",".543",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738319"
"Elih Marrero","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".246",".299",".544",".235","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007822"
"Jason Lopez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".238",".288",".525",".228","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872552"
"Brad Haynal","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".246",".287",".533",".232","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829192"
"Fabian Pena","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".236",".298",".534",".230","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007303"
"David Sopilka","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".249",".279",".528",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548066"
"Gianpaul Gonzalez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".246",".289",".535",".234","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829276"
"Donny Sands","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".243",".277",".520",".227","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875201"
"Ryan McCarvel","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".240",".289",".529",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875799"
"Joel Diaz","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".277",".317",".594",".257","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737204"
"Sam McMillan","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".252",".260",".512",".229","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004277"
"Matt Whatley","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".264",".278",".543",".240","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915868"
"Bo Naylor","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".240",".299",".540",".233","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008247"
"Angel Reyes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".247",".279",".526",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657775"
"Will Allen","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".241",".287",".528",".230","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550032"
"A.J. Murray","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".239",".288",".527",".230","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602899"
"Raul Hernandez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".249",".281",".530",".231","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873181"
"Payton Henry","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".239",".306",".545",".235","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918019"
"Tre Todd","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".238",".278",".516",".226","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008283"
"Carlos Canelon","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".233",".267",".500",".220","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828522"
"Josh Breaux","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".223",".300",".522",".224","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008051"
"Dennis Ortega","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".243",".278",".521",".227","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828381"
"Alexis Wilson","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".240",".281",".521",".227","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828380"
"Sebastian Rivero","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".241",".280",".522",".227","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917021"
"Oscar Campos","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".226",".283",".509",".219","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831986"
"Daniel Gonzalez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".235",".273",".507",".221","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737255"
"Darrell Miller","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".236",".288",".524",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658990"
"Chase Vallot","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".234",".279",".513",".226","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828684"
"Isaias Lucena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".243",".273",".516",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736921"
"Daniel Arribas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".247",".263",".510",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597735"
"Pabel Manzanero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".229",".303",".532",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736879"
"Jeff Arnold","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".242",".273",".515",".227","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549361"
"Eliezer Alfonzo","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".240",".275",".515",".223","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003262"
"Adley Rutschman","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".234",".282",".516",".224","","32","0.0","0.0","","-0.1","0.0","0.0","","600.0","sa3011643"
"Mike Rivera","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".242",".277",".519",".228","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829667"
"J.D. Osborne","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".229",".287",".517",".223","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005053"
"Austin Bernard","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".267",".303",".571",".251","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004510"
"Drew Lugbauer","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".233",".302",".536",".231","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829268"
"Ryan Gold","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".228",".281",".510",".220","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918639"
"Stuart Turner","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".246",".284",".530",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","15207"
"MJ Melendez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".229",".282",".512",".223","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004139"
"Ricardo Valencia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".237",".274",".512",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658082"
"Nick Matera","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".234",".294",".527",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007528"
"Cesar Salazar","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".224",".270",".494",".215","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008107"
"Logan Brown","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".244",".285",".529",".229","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006938"
"C.J. Stubbs","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".218",".277",".495",".214","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010328"
"Dan Rohlfing","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".233",".282",".515",".224","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa389665"
"Santiago Chavez","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".237",".269",".507",".221","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657706"
"Tanner Murphy","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".241",".253",".494",".221","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737877"
"Evan Skoug","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".228",".256",".484",".215","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829713"
"Melvin Novoa","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".239",".298",".537",".231","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827953"
"Mark Kolozsvary","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".248",".268",".517",".230","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004996"
"Christopher Proctor","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".231",".275",".506",".220","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007062"
"Robbie Perkins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".234",".274",".508",".222","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739640"
"Chris Hudgins","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".228",".281",".509",".220","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829684"
"Jose Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".239",".263",".502",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657393"
"Keinner Pina","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".234",".254",".488",".214","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828363"
"Robie Rojas","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".242",".273",".515",".227","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004183"
"Rafelin Lorenzo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".226",".288",".514",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828432"
"Adan Munoz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".233",".288",".520",".225","","34","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa201393"
"Blake Hunt","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".234",".268",".502",".219","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004153"
"Brent Diaz","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".238",".274",".512",".225","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004297"
"Willie MacIver","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".255",".315",".570",".245","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007828"
"Abrahan Gutierrez","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".238",".274",".512",".224","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004263"
"Dan Rizzie","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".234",".251",".485",".214","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873964"
"Ricardo Genoves","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".227",".270",".497",".216","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916844"
"Nathan Rodriguez","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".239",".271",".510",".224","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829785"
"Jay Schuyler","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".244",".271",".515",".226","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006662"
"Juan Fernandez","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".232",".266",".498",".218","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917824"
"Brandon Brosher","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".222",".277",".498",".217","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738646"
"Nick Hutchins","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".226",".274",".500",".216","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004395"
"Bryan Lavastida","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".237",".265",".501",".219","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006917"
"Stuart Levy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".233",".257",".490",".217","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875870"
"Roberto Alvarez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".221",".257",".478",".208","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917107"
"Matt Reistetter","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".241",".266",".506",".223","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa707779"
"Gunnar Troutwine","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".229",".239",".468",".209","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006785"
"Jacob Nottingham","","2","6","6","1","0","0","0","1","1","0","2","0","0","0","",".207",".274",".342",".616",".265","","59","0.0","0.0","","-0.3","0.1","0.0","","999.0","16448"
"Juan Aparicio","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".228",".282",".510",".220","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002710"
"Hayden Senger","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".228",".254",".482",".212","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007009"
"Cooper Johnson","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".225",".260",".485",".213","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010584"
"Jean Carrillo","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".234",".248",".483",".214","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828250"
"Lana Akau","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".261",".490",".215","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738553"
"Nick Dalesandro","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".239",".259",".498",".220","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007503"
"Tyler Baker","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".232",".251",".484",".215","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602606"
"Anthony Seigler","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".227",".246",".473",".210","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006894"
"Cody Roberts","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".232",".251",".482",".213","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007869"
"Ben Moore","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".225",".266",".491",".214","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827201"
"Marcus Mastrobuoni","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".227",".275",".502",".218","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857732"
"Tim Susnara","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".237",".259",".495",".219","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829699"
"Rainis Silva","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".229",".261",".490",".214","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736892"
"Arturo Nieto","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".228",".256",".485",".213","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596241"
"Andres Sthormes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".224",".264",".488",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736554"
"Chris Corbett","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".228",".256",".483",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004695"
"Carlos Soto","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".223",".263",".486",".212","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa900974"
"Erik Ostberg","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".220",".243",".463",".203","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004505"
"Josh Rolette","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".232",".252",".484",".215","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875776"
"Grant Koch","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".258",".487",".214","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008180"
"Jake Anchia","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".211",".254",".465",".203","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006674"
"Jonathan Laureano","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".225",".265",".490",".214","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918576"
"Yainer Diaz","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".221",".276",".497",".213","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003386"
"Nathan Perry","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".210",".252",".462",".202","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004756"
"Zac Susi","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".228",".254",".482",".212","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006722"
"Manny Pazos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".230",".244",".474",".210","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004304"
"Jack Conley","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".227",".263",".489",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006857"
"Nic Perkins","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".239",".250",".489",".218","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004610"
"Alex Holderbach","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".208",".254",".462",".201","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006789"
"Hagen Owenby","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".232",".261",".493",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003180"
"A.J. Kennedy","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".214",".270",".484",".209","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876029"
"Nick Meyer","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".221",".245",".465",".205","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007826"
"Dean Nevarez","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".208",".250",".457",".199","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007073"
"Zachery Almond","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".227",".262",".489",".214","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005104"
"Israel Pineda","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".230",".266",".495",".216","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004385"
"Franklin Navarro","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".218",".262",".481",".209","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa655913"
"Wilmer Perez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".228",".270",".498",".216","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002634"
"Jason Rodriguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".221",".262",".484",".211","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828209"
"Gersel Pitre","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".220",".256",".475",".206","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828176"
"Santis Sanchez","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".208",".249",".457",".199","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004620"
"Hagen Danner","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".204",".269",".473",".204","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004501"
"B.J. Lopez","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".227",".236",".463",".206","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa694185"
"Logan Driscoll","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".209",".247",".455",".199","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009882"
"Gabriel Bracamonte","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".222",".251",".473",".208","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828587"
"Ramon Rodriguez","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".218",".253",".470",".205","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918698"
"Yoel Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".213",".267",".480",".208","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736904"
"Trevor Casanova","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".216",".253",".469",".205","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007294"
"Clayton Middleton","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".230",".262",".492",".217","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918510"
"Samuel Miranda","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".219",".266",".485",".210","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828316"
"Carlos Narvaez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".219",".241",".460",".203","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916966"
"Will Albertson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".221",".249",".471",".207","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876182"
"Philip Clarke","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".216",".246",".462",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011379"
"Michael Hickman","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".209",".247",".456",".200","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876234"
"Tyler Cropley","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".228",".259",".488",".214","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007510"
"Gunner Pollman","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".213",".252",".466",".203","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918593"
"David Banuelos","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".212",".256",".468",".203","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004056"
"Juan Camacho","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".213",".265",".478",".206","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877333"
"Shea Langeliers","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".225",".258",".483",".211","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010329"
"Jose Rivas","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".213",".233",".445",".196","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872495"
"Rob Calabrese","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".216",".244",".461",".203","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004728"
"Yoandy Rea","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".213",".255",".468",".203","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006224"
